DATE,AWAY,,HOME
02/04/1994,NYI3,vs,MTL3
06/04/1994,TB3,vs,MTL1
08/04/1994,MTL0,vs,BUF1
09/04/1994,PIT1,vs,MTL9
11/04/1994,MTL3,vs,HFD1
13/04/1994,MTL0,vs,DET9
21/01/1995,MTL2,vs,NYR5
25/01/1995,WAS0,vs,MTL2
28/01/1995,NJ1,vs,MTL5
29/01/1995,PHI2,vs,MTL2
31/01/1995,MTL1,vs,TB4
02/02/1995,MTL1,vs,FLA1
04/02/1995,NYI2,vs,MTL4
07/02/1995,MTL4,vs,BOS7
08/02/1995,MTL4,vs,OTT2
11/02/1995,MTL1,vs,PIT3
13/02/1995,HFD2,vs,MTL2
15/02/1995,MTL1,vs,HFD4
16/02/1995,MTL2,vs,NYR2
18/02/1995,NYR2,vs,MTL5
20/02/1995,NYI2,vs,MTL3
23/02/1995,MTL5,vs,FLA2
25/02/1995,PHI7,vs,MTL0
27/02/1995,MTL1,vs,NJ6
28/02/1995,MTL1,vs,NYI2
04/03/1995,MTL1,vs,WAS5
05/03/1995,MTL1,vs,BUF4
08/03/1995,BUF2,vs,MTL2
11/03/1995,NYR1,vs,MTL3
13/03/1995,MTL2,vs,PIT4
15/03/1995,PIT5,vs,MTL8
16/03/1995,MTL0,vs,BOS6
18/03/1995,QUE4,vs,MTL5
20/03/1995,MTL4,vs,PHI8
22/03/1995,FLA3,vs,MTL2
25/03/1995,OTT1,vs,MTL3
27/03/1995,MTL2,vs,TB3
01/04/1995,MTL1,vs,NJ4
03/04/1995,MTL5,vs,OTT4
05/04/1995,QUE5,vs,MTL6
06/04/1995,MTL2,vs,QUE3
08/04/1995,PIT1,vs,MTL2
10/04/1995,NJ1,vs,MTL2
12/04/1995,MTL2,vs,PHI3
14/04/1995,MTL3,vs,HFD4
15/04/1995,BOS3,vs,MTL2
17/04/1995,WAS2,vs,MTL5
19/04/1995,OTT1,vs,MTL4
22/04/1995,TB1,vs,MTL3
24/04/1995,HFD4,vs,MTL3
26/04/1995,MTL1,vs,QUE1
29/04/1995,BUF3,vs,MTL3
01/05/1995,MTL0,vs,BUF2
03/05/1995,BOS4,vs,MTL2
7/10/1995,PHI7,vs,MTL1
11/10/1995,MTL1,vs,FLA6
12/10/1995,MTL1,vs,TB3
14/10/1995,NJ4,vs,MTL1
20/10/1995,MTL0,vs,NYI2
21/10/1995,TOR3,vs,MTL4
23/10/1995,LA3,vs,MTL6
25/10/1995,FLA2,vs,MTL7
27/10/1995,MTL4,vs,HFD1
28/10/1995,CHI3,vs,MTL5
31/10/1995,MTL3,vs,BOS1
1/11/1995,MTL2,vs,WAS5
4/11/1995,BOS1,vs,MTL4
8/11/1995,ANA3,vs,MTL2
11/11/1995,MTL4,vs,CGY0
12/11/1995,MTL4,vs,VAN2
15/11/1995,MTL4,vs,EDM1
18/11/1995,OTT1,vs,MTL5
20/11/1995,HFD3,vs,MTL4
22/11/1995,MTL2,vs,HFD4
25/11/1995,COL2,vs,MTL2
28/11/1995,MTL2,vs,DET3
29/11/1995,MTL4,vs,STL5
2/12/1995,DET11,vs,MTL1
6/12/1995,NJ2,vs,MTL4
7/12/1995,MTL5,vs,PIT7
9/12/1995,NYR2,vs,MTL2
12/12/1995,MTL6,vs,WPG5
15/12/1995,MTL4,vs,CHI1
16/12/1995,PHI4,vs,MTL2
18/12/1995,HFD2,vs,MTL3
20/12/1995,MTL1,vs,BUF2
22/12/1995,MTL4,vs,PIT2
23/12/1995,PIT0,vs,MTL1
26/12/1995,MTL0,vs,WAS4
28/12/1995,MTL1,vs,TB3
30/12/1995,MTL4,vs,OTT1
03/01/1996,MTL4,vs,NYR7
04/01/1996,MTL2,vs,NYI2
06/01/1996,BUF7,vs,MTL6
08/01/1996,TB3,vs,MTL3
10/01/1996,VAN2,vs,MTL2
12/01/1996,MTL6,vs,PIT5
13/01/1996,STL3,vs,MTL3
17/01/1996,MTL3,vs,OTT0
22/01/1996,TB4,vs,MTL1
25/01/1996,MTL6,vs,FLA2
27/01/1996,WPG1,vs,MTL4
28/01/1996,BOS4,vs,MTL5
31/01/1996,WAS3,vs,MTL5
01/02/1996,MTL2,vs,PHI3
03/02/1996,MTL4,vs,TOR1
05/02/1996,MTL2,vs,COL4
07/02/1996,MTL4,vs,DAL2
10/02/1996,OTT5,vs,MTL3
12/02/1996,SJ0,vs,MTL3
15/02/1996,MTL2,vs,NYR2
17/02/1996,CGY1,vs,MTL5
21/02/1996,MTL3,vs,HFD5
23/02/1996,MTL5,vs,NJ6
24/02/1996,PIT3,vs,MTL7
26/02/1996,MTL4,vs,SJ7
28/02/1996,MTL2,vs,ANA5
02/03/1996,MTL4,vs,LA5
09/03/1996,OTT2,vs,MTL3
11/03/1996,DAL1,vs,MTL4
13/03/1996,MTL1,vs,NJ1
16/03/1996,NYR2,vs,MTL4
18/03/1996,BUF2,vs,MTL3
20/03/1996,HFD2,vs,MTL3
22/03/1996,MTL4,vs,BUF1
23/03/1996,EDM6,vs,MTL5
25/03/1996,NYI1,vs,MTL4
27/03/1996,WAS1,vs,MTL0
28/03/1996,MTL4,vs,BOS3
30/03/1996,MTL3,vs,OTT1
01/04/1996,BUF6,vs,MTL4
03/04/1996,BOS4,vs,MTL1
04/04/1996,MTL3,vs,BOS3
06/04/1996,FLA1,vs,MTL2
11/04/1996,MTL2,vs,PHI3
13/04/1996,NYI5,vs,MTL5
5/10/1996,OTT3,vs,MTL3
7/10/1996,ANA6,vs,MTL6
9/10/1996,LA3,vs,MTL6
12/10/1996,NYR2,vs,MTL5
15/10/1996,MTL2,vs,NJ3
16/10/1996,CGY2,vs,MTL4
19/10/1996,MTL3,vs,OTT6
24/10/1996,MTL3,vs,BUF6
26/10/1996,PHI5,vs,MTL6
28/10/1996,PHO5,vs,MTL4
30/10/1996,MTL3,vs,DET5
2/11/1996,MTL3,vs,SJ4
3/11/1996,MTL4,vs,PHO4
6/11/1996,MTL6,vs,ANA5
7/11/1996,MTL1,vs,LA4
9/11/1996,MTL2,vs,COL5
11/11/1996,EDM2,vs,MTL3
13/11/1996,FLA5,vs,MTL3
15/11/1996,MTL1,vs,WAS3
16/11/1996,VAN1,vs,MTL6
20/11/1996,MTL1,vs,HFD3
21/11/1996,MTL6,vs,BOS2
23/11/1996,MTL4,vs,TOR3
25/11/1996,TB2,vs,MTL4
27/11/1996,MTL2,vs,PIT2
30/11/1996,WAS2,vs,MTL0
1/12/1996,MTL2,vs,NYR6
4/12/1996,BOS4,vs,MTL3
6/12/1996,MTL3,vs,CHI1
7/12/1996,CHI2,vs,MTL3
11/12/1996,BUF3,vs,MTL2
14/12/1996,MTL3,vs,NJ3
16/12/1996,TB4,vs,MTL2
21/12/1996,NYR3,vs,MTL2
23/12/1996,OTT6,vs,MTL0
26/12/1996,MTL3,vs,PIT3
28/12/1996,MTL4,vs,TB4
29/12/1996,MTL2,vs,FLA1
01/01/1997,MTL6,vs,DAL4
02/01/1997,MTL2,vs,STL2
04/01/1997,NYI1,vs,MTL3
06/01/1997,HFD4,vs,MTL5
09/01/1997,MTL4,vs,BOS5
11/01/1997,BOS3,vs,MTL6
13/01/1997,DAL2,vs,MTL1
14/01/1997,MTL2,vs,PHI3
20/01/1997,DET1,vs,MTL4
22/01/1997,MTL1,vs,BUF6
25/01/1997,STL8,vs,MTL1
26/01/1997,PIT5,vs,MTL2
28/01/1997,MTL1,vs,FLA5
30/01/1997,MTL4,vs,TB1
01/02/1997,NJ4,vs,MTL4
03/02/1997,FLA2,vs,MTL2
05/02/1997,PIT6,vs,MTL3
06/02/1997,MTL5,vs,PHI9
08/02/1997,HFD2,vs,MTL3
10/02/1997,SJ2,vs,MTL4
12/02/1997,MTL2,vs,BUF2
15/02/1997,NJ4,vs,MTL1
17/02/1997,MTL4,vs,NYI1
22/02/1997,TOR5,vs,MTL1
25/02/1997,MTL4,vs,VAN2
28/02/1997,MTL2,vs,CGY3
01/03/1997,MTL5,vs,EDM4
05/03/1997,COL7,vs,MTL3
07/03/1997,MTL0,vs,HFD2
08/03/1997,BUF3,vs,MTL3
10/03/1997,MTL2,vs,PIT2
13/03/1997,MTL3,vs,BOS0
15/03/1997,OTT2,vs,MTL2
19/03/1997,MTL5,vs,NYR4
22/03/1997,WAS3,vs,MTL1
24/03/1997,BOS1,vs,MTL3
26/03/1997,PIT5,vs,MTL8
29/03/1997,MTL2,vs,OTT5
02/04/1997,MTL4,vs,HFD1
05/04/1997,HFD4,vs,MTL1
07/04/1997,NYI1,vs,MTL2
09/04/1997,MTL3,vs,NYI1
10/04/1997,MTL2,vs,WAS3
12/04/1997,PHI3,vs,MTL3
01/10/1997,OTT2,vs,MTL2
04/10/1997,MTL4,vs,BOS1
08/10/1997,MTL3,vs,PIT0
11/10/1997,PHI6,vs,MTL2
15/10/1997,PIT1,vs,MTL1
17/10/1997,MTL5,vs,BUF1
18/10/1997,WAS3,vs,MTL2
22/10/1997,FLA0,vs,MTL3
23/10/1997,MTL1,vs,NJ2
25/10/1997,MTL4,vs,OTT2
27/10/1997,CHI2,vs,MTL4
29/10/1997,NYI5,vs,MTL2
01/11/1997,TOR1,vs,MTL5
03/11/1997,DAL4,vs,MTL6
05/11/1997,PHO2,vs,MTL4
07/11/1997,MTL4,vs,SJ3
08/11/1997,MTL4,vs,LA1
12/11/1997,MTL4,vs,ANA3
13/11/1997,MTL5,vs,PHO2
15/11/1997,WAS3,vs,MTL2
17/11/1997,TB1,vs,MTL4
19/11/1997,MTL1,vs,CAR2
22/11/1997,DET5,vs,MTL2
24/11/1997,SJ2,vs,MTL2
26/11/1997,MTL6,vs,WAS5
28/11/1997,MTL0,vs,DET2
29/11/1997,MTL3,vs,PIT6
01/12/1997,PIT1,vs,MTL0
03/12/1997,LA0,vs,MTL2
06/12/1997,NYR3,vs,MTL3
08/12/1997,COL2,vs,MTL4
10/12/1997,STL3,vs,MTL4
12/12/1997,MTL2,vs,NJ5
13/12/1997,MTL2,vs,BOS4
15/12/1997,PHI3,vs,MTL1
19/12/1997,MTL0,vs,BUF1
20/12/1997,OTT1,vs,MTL4
22/12/1997,EDM3,vs,MTL3
23/12/1997,MTL3,vs,OTT4
27/12/1997,MTL1,vs,PIT0
29/12/1997,MTL1,vs,COL1
31/12/1997,MTL3,vs,CGY2
02/01/1998,MTL5,vs,EDM3
03/01/1998,MTL4,vs,VAN2
07/01/1998,BOS2,vs,MTL1
08/01/1998,MTL8,vs,NYI2
12/01/1998,MTL6,vs,TB3
14/01/1998,MTL3,vs,PHI3
21/01/1998,BOS2,vs,MTL4
24/01/1998,CAR4,vs,MTL3
25/01/1998,NJ3,vs,MTL1
29/01/1998,MTL3,vs,PHI2
31/01/1998,OTT4,vs,MTL3
01/02/1998,MTL6,vs,CAR3
04/02/1998,MTL2,vs,NYI4
07/02/1998,BUF4,vs,MTL1
25/02/1998,PIT6,vs,MTL2
28/02/1998,MTL0,vs,TOR4
04/03/1998,MTL3,vs,DAL1
05/03/1998,MTL0,vs,STL4
07/03/1998,BUF2,vs,MTL1
09/03/1998,FLA1,vs,MTL6
11/03/1998,VAN2,vs,MTL2
12/03/1998,NYR1,vs,MTL4
14/03/1998,NJ2,vs,MTL4
16/03/1998,CGY3,vs,MTL3
18/03/1998,MTL1,vs,NYR2
19/03/1998,MTL0,vs,CHI1
21/03/1998,ANA5,vs,MTL4
25/03/1998,MTL2,vs,TB1
26/03/1998,MTL4,vs,FLA5
28/03/1998,TB2,vs,MTL8
31/03/1998,MTL3,vs,CAR3
01/04/1998,MTL4,vs,FLA3
04/04/1998,CAR1,vs,MTL0
06/04/1998,MTL2,vs,WAS2
07/04/1998,MTL3,vs,NYR2
10/04/1998,MTL1,vs,BUF2
11/04/1998,NYI3,vs,MTL3
15/04/1998,BOS6,vs,MTL2
16/04/1998,MTL2,vs,OTT0
18/04/1998,BUF3,vs,MTL3
10/10/1998,NYR1,vs,MTL7
13/10/1998,ANA0,vs,MTL1
16/10/1998,MTL2,vs,WAS2
17/10/1998,BUF4,vs,MTL3
19/10/1998,CHI2,vs,MTL1
21/10/1998,OTT2,vs,MTL3
24/10/1998,DET3,vs,MTL0
28/10/1998,BOS9,vs,MTL2
29/10/1998,MTL1,vs,BOS1
31/10/1998,MTL1,vs,OTT5
04/11/1998,MTL4,vs,NYR1
07/11/1998,NYI2,vs,MTL4
09/11/1998,PHI1,vs,MTL5
11/11/1998,MTL0,vs,NJ3
12/11/1998,MTL0,vs,NYI4
14/11/1998,EDM4,vs,MTL1
17/11/1998,MTL4,vs,CAR5
19/11/1998,CGY3,vs,MTL4
21/11/1998,COL3,vs,MTL2
27/11/1998,MTL1,vs,BOS5
28/11/1998,PIT4,vs,MTL3
30/11/1998,LA1,vs,MTL3
02/12/1998,MTL1,vs,CAR4
04/12/1998,MTL1,vs,NJ1
05/12/1998,TOR4,vs,MTL3
09/12/1998,MTL2,vs,PHO4
11/12/1998,MTL2,vs,DAL3
12/12/1998,MTL2,vs,NSH2
14/12/1998,PHO2,vs,MTL2
18/12/1998,MTL2,vs,BUF4
19/12/1998,NJ1,vs,MTL1
21/12/1998,DAL2,vs,MTL2
23/12/1998,MTL1,vs,OTT3
26/12/1998,MTL2,vs,TOR1
29/12/1998,MTL5,vs,EDM2
31/12/1998,MTL2,vs,CGY1
02/01/1999,MTL2,vs,VAN1
04/01/1999,MTL3,vs,COL4
07/01/1999,TB1,vs,MTL4
09/01/1999,NYI2,vs,MTL3
11/01/1999,STL1,vs,MTL3
12/01/1999,MTL1,vs,DET5
15/01/1999,MTL3,vs,WAS0
16/01/1999,NYR0,vs,MTL3
18/01/1999,WAS4,vs,MTL4
21/01/1999,MTL0,vs,CHI3
26/01/1999,MTL2,vs,TB1
27/01/1999,MTL1,vs,FLA2
30/01/1999,CAR3,vs,MTL1
31/01/1999,PIT5,vs,MTL3
03/02/1999,VAN1,vs,MTL2
04/02/1999,MTL2,vs,PHI5
06/02/1999,BUF2,vs,MTL3
09/02/1999,MTL2,vs,PIT3
11/02/1999,MTL2,vs,BUF5
13/02/1999,FLA0,vs,MTL4
17/02/1999,MTL6,vs,NYR3
18/02/1999,MTL3,vs,PHI1
20/02/1999,MTL2,vs,TOR3
25/02/1999,MTL1,vs,OTT3
27/02/1999,OTT1,vs,MTL4
02/03/1999,PHI1,vs,MTL4
03/03/1999,MTL4,vs,PIT4
06/03/1999,TB6,vs,MTL1
08/03/1999,FLA5,vs,MTL2
11/03/1999,MTL3,vs,STL0
13/03/1999,TOR1,vs,MTL2
18/03/1999,NSH2,vs,MTL3
20/03/1999,WAS1,vs,MTL0
22/03/1999,SJ1,vs,MTL1
24/03/1999,MTL2,vs,EDM0
25/03/1999,MTL1,vs,CGY2
27/03/1999,MTL1,vs,VAN5
01/04/1999,BOS3,vs,MTL2
03/04/1999,BUF1,vs,MTL2
05/04/1999,MTL0,vs,BOS3
07/04/1999,CAR0,vs,MTL2
08/04/1999,MTL1,vs,NYI3
10/04/1999,NJ6,vs,MTL2
13/04/1999,MTL2,vs,TB2
14/04/1999,MTL2,vs,FLA3
17/04/1999,TOR2,vs,MTL3
02/10/1999,TOR4,vs,MTL1
06/10/1999,MTL1,vs,EDM2
08/10/1999,MTL4,vs,CGY1
09/10/1999,MTL1,vs,VAN4
12/10/1999,FLA2,vs,MTL1
14/10/1999,MTL5,vs,PHI4
16/10/1999,BUF1,vs,MTL2
18/10/1999,NYI4,vs,MTL2
20/10/1999,COL2,vs,MTL1
23/10/1999,MTL2,vs,TOR3
27/10/1999,CHI1,vs,MTL0
30/10/1999,NYR2,vs,MTL2
03/11/1999,MTL2,vs,NJ3
04/11/1999,MTL1,vs,NYI2
06/11/1999,MTL1,vs,OTT2
10/11/1999,MTL4,vs,PIT5
11/11/1999,ANA1,vs,MTL2
13/11/1999,ATL2,vs,MTL4
16/11/1999,SJ4,vs,MTL1
18/11/1999,MTL1,vs,NSH6
20/11/1999,MTL5,vs,LA3
22/11/1999,MTL2,vs,ANA1
23/11/1999,MTL3,vs,SJ2
27/11/1999,VAN1,vs,MTL2
01/12/1999,DAL3,vs,MTL2
03/12/1999,MTL2,vs,NYR3
04/12/1999,PHI3,vs,MTL2
07/12/1999,CGY3,vs,MTL3
09/12/1999,MTL4,vs,NYI2
11/12/1999,LA4,vs,MTL2
13/12/1999,MTL1,vs,WAS0
16/12/1999,NJ2,vs,MTL1
18/12/1999,MTL1,vs,TOR2
20/12/1999,PIT1,vs,MTL5
23/12/1999,MTL3,vs,BOS3
27/12/1999,MTL4,vs,OTT4
29/12/1999,OTT3,vs,MTL2
02/01/2000,NYR2,vs,MTL2
04/01/2000,MTL1,vs,WAS6
06/01/2000,MTL3,vs,STL4
07/01/2000,MTL1,vs,COL4
11/01/2000,DET0,vs,MTL3
14/01/2000,MTL2,vs,BUF1
15/01/2000,BOS2,vs,MTL2
19/01/2000,NYI0,vs,MTL3
22/01/2000,PIT2,vs,MTL4
24/01/2000,MTL2,vs,CAR3
29/01/2000,PHI2,vs,MTL2
30/01/2000,CAR0,vs,MTL3
02/02/2000,MTL1,vs,FLA3
03/02/2000,MTL2,vs,TB1
08/02/2000,EDM5,vs,MTL4
10/02/2000,WAS1,vs,MTL0
12/02/2000,OTT4,vs,MTL5
14/02/2000,FLA1,vs,MTL4
16/02/2000,MTL5,vs,ATL1
17/02/2000,MTL3,vs,CAR0
19/02/2000,TOR1,vs,MTL2
22/02/2000,PHO0,vs,MTL1
24/02/2000,NJ2,vs,MTL3
26/02/2000,WAS3,vs,MTL0
27/02/2000,MTL0,vs,NJ3
01/03/2000,MTL4,vs,CHI1
02/03/2000,MTL5,vs,BOS2
04/03/2000,MTL3,vs,TOR4
06/03/2000,ATL2,vs,MTL3
08/03/2000,MTL3,vs,PIT0
10/03/2000,MTL3,vs,BUF2
11/03/2000,BOS5,vs,MTL3
14/03/2000,TB4,vs,MTL3
16/03/2000,MTL1,vs,PHI1
18/03/2000,CAR2,vs,MTL3
20/03/2000,MTL1,vs,BUF4
22/03/2000,MTL1,vs,ATL1
25/03/2000,MTL2,vs,FLA4
26/03/2000,MTL3,vs,TB1
29/03/2000,BOS3,vs,MTL4
01/04/2000,BUF2,vs,MTL0
02/04/2000,MTL5,vs,DET6
05/04/2000,MTL3,vs,NYR0
06/04/2000,TB1,vs,MTL5
08/04/2000,OTT3,vs,MTL1
06/10/2000,MTL4,vs,NJ8
07/10/2000,MTL0,vs,TOR2
10/10/2000,EDM2,vs,MTL5
11/10/2000,MTL1,vs,NYR3
14/10/2000,CHI4,vs,MTL5
17/10/2000,BUF3,vs,MTL4
19/10/2000,MTL3,vs,PHI3
21/10/2000,CAR2,vs,MTL5
24/10/2000,MIN2,vs,MTL2
27/10/2000,MTL1,vs,NYI2
28/10/2000,NYI2,vs,MTL1
01/11/2000,DET4,vs,MTL2
03/11/2000,MTL4,vs,BUF5
04/11/2000,NYR5,vs,MTL2
08/11/2000,MTL4,vs,FLA2
10/11/2000,MTL1,vs,TB3
11/11/2000,MTL0,vs,DAL2
14/11/2000,TB1,vs,MTL0
17/11/2000,MTL3,vs,WAS4
18/11/2000,TOR6,vs,MTL1
21/11/2000,FLA4,vs,MTL1
23/11/2000,MTL6,vs,ATL0
25/11/2000,BUF5,vs,MTL3
27/11/2000,ATL2,vs,MTL3
29/11/2000,MTL3,vs,EDM2
30/11/2000,MTL4,vs,VAN3
02/12/2000,MTL1,vs,CGY1
05/12/2000,BUF3,vs,MTL2
08/12/2000,MTL0,vs,OTT1
09/12/2000,OTT4,vs,MTL2
13/12/2000,CGY3,vs,MTL1
15/12/2000,MTL1,vs,NJ2
16/12/2000,PIT4,vs,MTL4
18/12/2000,CBJ2,vs,MTL0
21/12/2000,NSH2,vs,MTL4
23/12/2000,TOR5,vs,MTL2
27/12/2000,MTL2,vs,VAN3
30/12/2000,MTL2,vs,EDM3
31/12/2000,MTL4,vs,CGY5
02/01/2001,MTL3,vs,NYI0
05/01/2001,MTL4,vs,PIT3
06/01/2001,MTL3,vs,OTT4
10/01/2001,BOS2,vs,MTL1
12/01/2001,MTL3,vs,ATL0
13/01/2001,PHO2,vs,MTL5
16/01/2001,CAR3,vs,MTL2
18/01/2001,TB1,vs,MTL3
20/01/2001,NYR2,vs,MTL2
23/01/2001,STL5,vs,MTL2
24/01/2001,MTL1,vs,PIT3
27/01/2001,WAS2,vs,MTL4
28/01/2001,OTT1,vs,MTL4
31/01/2001,MTL2,vs,NYR4
01/02/2001,MTL3,vs,BOS0
06/02/2001,NJ4,vs,MTL0
10/02/2001,NYI3,vs,MTL5
11/02/2001,MTL4,vs,BUF3
13/02/2001,COL3,vs,MTL2
17/02/2001,WAS6,vs,MTL3
18/02/2001,MTL0,vs,OTT4
21/02/2001,VAN2,vs,MTL1
23/02/2001,MTL1,vs,WAS3
24/02/2001,MTL1,vs,TOR5
27/02/2001,MTL3,vs,PHI2
28/02/2001,PIT2,vs,MTL4
03/03/2001,PHI1,vs,MTL3
06/03/2001,MTL3,vs,LA4
07/03/2001,MTL2,vs,ANA4
10/03/2001,MTL3,vs,PHO3
12/03/2001,MTL0,vs,SJ3
14/03/2001,MTL6,vs,CAR3
17/03/2001,BOS3,vs,MTL2
20/03/2001,FLA3,vs,MTL3
22/03/2001,MTL2,vs,BOS3
24/03/2001,ATL3,vs,MTL2
26/03/2001,MTL4,vs,CAR2
28/03/2001,MTL2,vs,FLA2
29/03/2001,MTL6,vs,TB2
31/03/2001,TOR1,vs,MTL4
02/04/2001,MTL2,vs,BOS3
05/04/2001,PHI2,vs,MTL3
07/04/2001,NJ2,vs,MTL0
04/10/2001,MTL6,vs,OTT4
06/10/2001,TOR2,vs,MTL2
09/10/2001,ANA1,vs,MTL3
12/10/2001,MTL3,vs,CBJ1
13/10/2001,NJ1,vs,MTL3
15/10/2001,NYR2,vs,MTL1
19/10/2001,MTL1,vs,WAS4
20/10/2001,BUF3,vs,MTL1
26/10/2001,MTL5,vs,BUF2
27/10/2001,PHI5,vs,MTL1
30/10/2001,MTL1,vs,EDM3
01/11/2001,MTL0,vs,VAN4
03/11/2001,MTL2,vs,CGY6
06/11/2001,COL1,vs,MTL1
08/11/2001,NSH1,vs,MTL3
10/11/2001,NYI2,vs,MTL3
11/11/2001,MTL2,vs,NYR3
13/11/2001,MTL3,vs,BOS5
17/11/2001,FLA0,vs,MTL1
20/11/2001,BOS2,vs,MTL3
22/11/2001,MTL5,vs,ATL2
24/11/2001,WAS3,vs,MTL5
27/11/2001,ATL1,vs,MTL5
29/11/2001,MTL1,vs,NYI1
01/12/2001,NYR3,vs,MTL1
03/12/2001,CHI3,vs,MTL2
05/12/2001,NJ2,vs,MTL1
08/12/2001,PHO3,vs,MTL3
10/12/2001,MIN0,vs,MTL4
12/12/2001,MTL3,vs,ATL3
13/12/2001,MTL3,vs,PHI2
15/12/2001,MTL4,vs,TOR6
17/12/2001,TB4,vs,MTL3
19/12/2001,MTL3,vs,PIT1
20/12/2001,MTL0,vs,BOS5
22/12/2001,LA1,vs,MTL2
26/12/2001,MTL1,vs,BUF3
28/12/2001,MTL0,vs,STL3
29/12/2001,MTL5,vs,NYI6
03/01/2002,MTL2,vs,VAN5
05/01/2002,MTL4,vs,CGY2
06/01/2002,MTL6,vs,EDM7
08/01/2002,MTL2,vs,MIN4
10/01/2002,NYI0,vs,MTL4
12/01/2002,MTL1,vs,TOR1
14/01/2002,PHI5,vs,MTL3
16/01/2002,WAS0,vs,MTL2
17/01/2002,MTL1,vs,CAR1
19/01/2002,MTL5,vs,TB1
21/01/2002,MTL5,vs,FLA7
23/01/2002,MTL5,vs,WAS3
26/01/2002,OTT1,vs,MTL1
27/01/2002,SJ1,vs,MTL3
30/01/2002,BOS4,vs,MTL3
05/02/2002,MTL1,vs,NJ0
07/02/2002,PIT0,vs,MTL1
09/02/2002,MTL1,vs,TOR4
11/02/2002,DET3,vs,MTL2
26/02/2002,OTT5,vs,MTL2
27/02/2002,MTL3,vs,CHI2
02/03/2002,CAR4,vs,MTL3
04/03/2002,ATL3,vs,MTL5
06/03/2002,BOS3,vs,MTL5
08/03/2002,MTL0,vs,BUF3
09/03/2002,TOR1,vs,MTL1
11/03/2002,MTL1,vs,NYR2
14/03/2002,DAL3,vs,MTL3
16/03/2002,CAR2,vs,MTL3
18/03/2002,MTL1,vs,CAR1
20/03/2002,MTL4,vs,FLA1
22/03/2002,MTL3,vs,TB3
23/03/2002,MTL1,vs,NSH5
26/03/2002,FLA2,vs,MTL1
28/03/2002,TB1,vs,MTL2
30/03/2002,PIT1,vs,MTL2
01/04/2002,MTL3,vs,PIT0
04/04/2002,MTL3,vs,PHI1
06/04/2002,CBJ1,vs,MTL4
07/04/2002,MTL3,vs,OTT1
09/04/2002,OTT3,vs,MTL4
12/04/2002,MTL2,vs,NJ5
13/04/2002,BUF3,vs,MTL0
11/10/2002,MTL4,vs,NYR1
12/10/2002,BUF6,vs,MTL1
15/10/2002,PHI6,vs,MTL2
17/10/2002,MTL3,vs,DET2
19/10/2002,TOR2,vs,MTL2
22/10/2002,PIT3,vs,MTL3
24/10/2002,MTL2,vs,PHI6
26/10/2002,OTT3,vs,MTL5
29/10/2002,ANA2,vs,MTL2
01/11/2002,MTL2,vs,CAR2
02/11/2002,MTL5,vs,TOR2
05/11/2002,STL5,vs,MTL2
07/11/2002,NYI0,vs,MTL3
09/11/2002,LA1,vs,MTL3
12/11/2002,DAL4,vs,MTL2
15/11/2002,MTL1,vs,NJ5
16/11/2002,NJ1,vs,MTL3
18/11/2002,PIT4,vs,MTL5
20/11/2002,MTL3,vs,PIT2
21/11/2002,MTL2,vs,OTT3
23/11/2002,CAR7,vs,MTL3
26/11/2002,ATL2,vs,MTL3
29/11/2002,MTL2,vs,BOS4
30/11/2002,PHI2,vs,MTL1
04/12/2002,MTL1,vs,DAL5
06/12/2002,MTL6,vs,COL7
07/12/2002,MTL4,vs,PHO2
10/12/2002,MTL4,vs,BOS2
12/12/2002,TB3,vs,MTL2
14/12/2002,BOS2,vs,MTL4
16/12/2002,MTL3,vs,OTT2
17/12/2002,SJ3,vs,MTL1
19/12/2002,MTL3,vs,NYR1
21/12/2002,BUF2,vs,MTL6
23/12/2002,MTL1,vs,NYI3
27/12/2002,MTL2,vs,OTT3
28/12/2002,MTL2,vs,PIT3
31/12/2002,MTL1,vs,CGY1
02/01/2003,MTL2,vs,VAN3
04/01/2003,MTL4,vs,EDM5
07/01/2003,MTL2,vs,NJ3
09/01/2003,NYR2,vs,MTL3
11/01/2003,BUF3,vs,MTL2
13/01/2003,CGY2,vs,MTL4
15/01/2003,MTL0,vs,ATL1
16/01/2003,MTL1,vs,PHI4
18/01/2003,TOR3,vs,MTL2
20/01/2003,MTL3,vs,FLA2
22/01/2003,MTL2,vs,TB2
25/01/2003,WAS1,vs,MTL1
26/01/2003,CHI3,vs,MTL4
28/01/2003,FLA3,vs,MTL6
30/01/2003,MTL1,vs,NYI3
04/02/2003,ATL4,vs,MTL3
06/02/2003,MTL3,vs,BOS6
08/02/2003,MTL1,vs,TOR3
09/02/2003,MTL2,vs,WAS0
11/02/2003,BOS1,vs,MTL3
13/02/2003,CBJ2,vs,MTL1
15/02/2003,EDM2,vs,MTL3
18/02/2003,FLA3,vs,MTL0
19/02/2003,MTL1,vs,BUF2
22/02/2003,TOR5,vs,MTL3
24/02/2003,MTL1,vs,WAS4
27/02/2003,MIN6,vs,MTL3
01/03/2003,VAN1,vs,MTL1
05/03/2003,MTL1,vs,ANA3
06/03/2003,MTL3,vs,SJ4
08/03/2003,MTL1,vs,LA2
10/03/2003,MTL3,vs,NSH1
12/03/2003,MTL4,vs,FLA0
13/03/2003,MTL4,vs,ATL2
15/03/2003,TB2,vs,MTL1
18/03/2003,NJ1,vs,MTL0
20/03/2003,NYI6,vs,MTL3
